metric,value,step
loss,0.20693424344062805,297839.0
loss,0.22595904767513275,297840.0
loss,0.23818445205688477,297841.0
loss,0.20366525650024414,297842.0
loss,0.2193223237991333,297843.0
loss,0.2361350953578949,297844.0
loss,0.23106789588928223,297845.0
loss,0.2489282190799713,297846.0
loss,0.25133147835731506,297847.0
loss,0.22744661569595337,297848.0
loss,0.20728325843811035,297849.0
loss,0.24950352311134338,297850.0
loss,0.26624321937561035,297851.0
loss,0.23370563983917236,297852.0
loss,0.21430855989456177,297853.0
loss,0.209084615111351,297854.0
loss,0.17502762377262115,297855.0
loss,0.24112655222415924,297856.0
loss,0.19247013330459595,297857.0
loss,0.23468494415283203,297858.0
loss,0.260088175535202,297859.0
loss,0.2572880983352661,297860.0
loss,0.2192542850971222,297861.0
loss,0.23357900977134705,297862.0
loss,0.230936199426651,297863.0
loss,0.23741526901721954,297864.0
loss,0.22140677273273468,297865.0
loss,0.2157006561756134,297866.0
loss,0.21173299849033356,297867.0
loss,0.24601498246192932,297868.0
loss,0.225018709897995,297869.0
loss,0.1877911388874054,297870.0
loss,0.19013775885105133,297871.0
loss,0.2317231297492981,297872.0
loss,0.25223273038864136,297873.0
loss,0.20824024081230164,297874.0
loss,0.20902061462402344,297875.0
loss,0.23449744284152985,297876.0
loss,0.22687074542045593,297877.0
loss,0.25537288188934326,297878.0
loss,0.253083735704422,297879.0
loss,0.2264646589756012,297880.0
loss,0.21798479557037354,297881.0
loss,0.24037355184555054,297882.0
loss,0.25721824169158936,297883.0
loss,0.22845983505249023,297884.0
loss,0.2022358924150467,297885.0
loss,0.19912993907928467,297886.0
loss,0.18923115730285645,297887.0
loss,0.22856079041957855,297888.0
loss,0.24865669012069702,297889.0
loss,0.2293986976146698,297890.0
loss,0.2649723291397095,297891.0
loss,0.24832288920879364,297892.0
loss,0.24984827637672424,297893.0
loss,0.25394344329833984,297894.0
loss,0.23582378029823303,297895.0
loss,0.22534945607185364,297896.0
loss,0.22527942061424255,297897.0
loss,0.21569588780403137,297898.0
loss,0.20492903888225555,297899.0
loss,0.2306469976902008,297900.0
loss,0.21600478887557983,297901.0
loss,0.19378618896007538,297902.0
loss,0.21709634363651276,297903.0
loss,0.23776771128177643,297904.0
loss,0.24191084504127502,297905.0
loss,0.21787108480930328,297906.0
loss,0.21924948692321777,297907.0
loss,0.24076156318187714,297908.0
loss,0.20861002802848816,297909.0
loss,0.24633006751537323,297910.0
loss,0.24588726460933685,297911.0
loss,0.23571829497814178,297912.0
loss,0.20968417823314667,297913.0
loss,0.23749345541000366,297914.0
loss,0.2508794665336609,297915.0
loss,0.22256717085838318,297916.0
loss,0.2138984501361847,297917.0
loss,0.22826969623565674,297918.0
loss,0.22124159336090088,297919.0
loss,0.23273763060569763,297920.0
loss,0.22971099615097046,297921.0
loss,0.22114288806915283,297922.0
loss,0.24539786577224731,297923.0
loss,0.24582773447036743,297924.0
loss,0.22308337688446045,297925.0
loss,0.2230312079191208,297926.0
loss,0.2323436588048935,297927.0
loss,0.2051752358675003,297928.0
loss,0.23803472518920898,297929.0
loss,0.21393102407455444,297930.0
loss,0.19071686267852783,297931.0
loss,0.22104011476039886,297932.0
loss,0.21152564883232117,297933.0
loss,0.18295255303382874,297934.0
loss,0.18478327989578247,297935.0
loss,0.2147693634033203,297936.0
loss,0.23404750227928162,297937.0
loss,0.1957925409078598,297938.0
loss,0.2204776257276535,297939.0
loss,0.2459486871957779,297940.0
loss,0.22114571928977966,297941.0
loss,0.23582524061203003,297942.0
loss,0.2612384557723999,297943.0
loss,0.22475364804267883,297944.0
loss,0.21732649207115173,297945.0
loss,0.243463397026062,297946.0
loss,0.2690572142601013,297947.0
loss,0.23101165890693665,297948.0
loss,0.2059304565191269,297949.0
loss,0.2199428677558899,297950.0
loss,0.16837704181671143,297951.0
loss,0.2356892228126526,297952.0
loss,0.2236383855342865,297953.0
loss,0.20250874757766724,297954.0
loss,0.2533342242240906,297955.0
loss,0.22689780592918396,297956.0
loss,0.23330336809158325,297957.0
loss,0.22064882516860962,297958.0
loss,0.22990334033966064,297959.0
loss,0.21076133847236633,297960.0
loss,0.22495968639850616,297961.0
loss,0.21339383721351624,297962.0
loss,0.21010351181030273,297963.0
loss,0.24244649708271027,297964.0
loss,0.21657247841358185,297965.0
loss,0.1864701211452484,297966.0
loss,0.20571449398994446,297967.0
loss,0.22180971503257751,297968.0
loss,0.24414747953414917,297969.0
loss,0.19634903967380524,297970.0
loss,0.2151523232460022,297971.0
loss,0.24247504770755768,297972.0
loss,0.22772818803787231,297973.0
loss,0.25545135140419006,297974.0
loss,0.2563971281051636,297975.0
loss,0.23274564743041992,297976.0
loss,0.23244550824165344,297977.0
loss,0.23544147610664368,297978.0
loss,0.27895277738571167,297979.0
loss,0.22333687543869019,297980.0
loss,0.21224036812782288,297981.0
loss,0.21178288757801056,297982.0
loss,0.17876440286636353,297983.0
loss,0.2609463036060333,297984.0
loss,0.23558589816093445,297985.0
loss,0.18637427687644958,297986.0
loss,0.25353890657424927,297987.0
loss,0.22871705889701843,297988.0
loss,0.230116069316864,297989.0
loss,0.22274631261825562,297990.0
loss,0.22930419445037842,297991.0
loss,0.22469443082809448,297992.0
loss,0.22691108286380768,297993.0
loss,0.21234889328479767,297994.0
loss,0.21546360850334167,297995.0
loss,0.22865283489227295,297996.0
loss,0.19920921325683594,297997.0
loss,0.18225562572479248,297998.0
loss,0.19099485874176025,297999.0
loss,0.222255140542984,298000.0
loss,0.24900510907173157,298001.0
loss,0.198116272687912,298002.0
loss,0.22859187424182892,298003.0
loss,0.27000677585601807,298004.0
loss,0.2298204004764557,298005.0
loss,0.2654719650745392,298006.0
loss,0.27991819381713867,298007.0
loss,0.2514754831790924,298008.0
loss,0.2675490379333496,298009.0
loss,0.3024292588233948,298010.0
loss,0.2933090925216675,298011.0
loss,0.2556613087654114,298012.0
loss,0.26606082916259766,298013.0
loss,0.25794172286987305,298014.0
loss,0.2891019284725189,298015.0
loss,0.25343358516693115,298016.0
loss,0.27267932891845703,298017.0
loss,0.24433888494968414,298018.0
loss,0.26606497168540955,298019.0
loss,0.3047153353691101,298020.0
loss,0.2666779160499573,298021.0
loss,0.2855963706970215,298022.0
loss,0.2698310613632202,298023.0
loss,0.2726849913597107,298024.0
loss,0.2923630177974701,298025.0
loss,0.23902317881584167,298026.0
loss,0.2448713183403015,298027.0
loss,0.2804981768131256,298028.0
loss,0.2519838213920593,298029.0
loss,0.2344123274087906,298030.0
loss,0.26634079217910767,298031.0
loss,0.280685693025589,298032.0
loss,0.2706185579299927,298033.0
loss,0.26831305027008057,298034.0
loss,0.26250943541526794,298035.0
loss,0.3108159303665161,298036.0
loss,0.23540231585502625,298037.0
loss,0.3006959855556488,298038.0
loss,0.29274415969848633,298039.0
loss,0.24999649822711945,298040.0
loss,0.2869422733783722,298041.0
loss,0.2700950503349304,298042.0
loss,0.29647117853164673,298043.0
loss,0.24965748190879822,298044.0
loss,0.25095686316490173,298045.0
loss,0.24299511313438416,298046.0
loss,0.26123684644699097,298047.0
loss,0.23163633048534393,298048.0
loss,0.2651633620262146,298049.0
loss,0.22573330998420715,298050.0
loss,0.24994561076164246,298051.0
loss,0.2584457993507385,298052.0
loss,0.2358856201171875,298053.0
loss,0.2537078857421875,298054.0
loss,0.23750141263008118,298055.0
loss,0.2395157516002655,298056.0
loss,0.2634163796901703,298057.0
loss,0.22352512180805206,298058.0
loss,0.218977153301239,298059.0
loss,0.25251778960227966,298060.0
loss,0.20354747772216797,298061.0
loss,0.20966103672981262,298062.0
loss,0.22740720212459564,298063.0
loss,0.259347140789032,298064.0
loss,0.24007806181907654,298065.0
loss,0.2386474907398224,298066.0
loss,0.2324455976486206,298067.0
loss,0.2729552090167999,298068.0
loss,0.2075824737548828,298069.0
loss,0.2740051746368408,298070.0
loss,0.2742181420326233,298071.0
loss,0.24090518057346344,298072.0
loss,0.24410800635814667,298073.0
loss,0.2503368556499481,298074.0
loss,0.28505098819732666,298075.0
loss,0.23750120401382446,298076.0
loss,0.23513293266296387,298077.0
loss,0.21257302165031433,298078.0
loss,0.22240790724754333,298079.0
loss,0.22569218277931213,298080.0
loss,0.23148450255393982,298081.0
loss,0.2201378345489502,298082.0
loss,0.23153077065944672,298083.0
loss,0.24352335929870605,298084.0
loss,0.21717098355293274,298085.0
loss,0.23726046085357666,298086.0
loss,0.23619705438613892,298087.0
loss,0.2141333520412445,298088.0
loss,0.23297052085399628,298089.0
loss,0.2226785123348236,298090.0
loss,0.2048080563545227,298091.0
loss,0.22226449847221375,298092.0
loss,0.21242237091064453,298093.0
loss,0.18183155357837677,298094.0
loss,0.20697501301765442,298095.0
loss,0.24854913353919983,298096.0
loss,0.21748226881027222,298097.0
loss,0.20736250281333923,298098.0
loss,0.2296822965145111,298099.0
loss,0.27532726526260376,298100.0
loss,0.21844983100891113,298101.0
loss,0.2963377833366394,298102.0
loss,0.2549113631248474,298103.0
loss,0.25292259454727173,298104.0
loss,0.22641007602214813,298105.0
loss,0.24187618494033813,298106.0
loss,0.2603800296783447,298107.0
loss,0.23327898979187012,298108.0
loss,0.22904318571090698,298109.0
loss,0.20491619408130646,298110.0
loss,0.20275789499282837,298111.0
loss,0.22255828976631165,298112.0
loss,0.2362298220396042,298113.0
loss,0.21818877756595612,298114.0
loss,0.26275715231895447,298115.0
loss,0.275469571352005,298116.0
loss,0.2527081370353699,298117.0
loss,0.23596081137657166,298118.0
loss,0.23687629401683807,298119.0
loss,0.2450556457042694,298120.0
loss,0.262734055519104,298121.0
loss,0.22693181037902832,298122.0
loss,0.22153882682323456,298123.0
loss,0.24264341592788696,298124.0
loss,0.2250523716211319,298125.0
loss,0.19923296570777893,298126.0
loss,0.23573976755142212,298127.0
loss,0.23642653226852417,298128.0
loss,0.24390487372875214,298129.0
loss,0.21617859601974487,298130.0
loss,0.24411846697330475,298131.0
loss,0.2604295313358307,298132.0
loss,0.22268854081630707,298133.0
loss,0.2761952579021454,298134.0
loss,0.26556384563446045,298135.0
loss,0.24874700605869293,298136.0
loss,0.21919460594654083,298137.0
loss,0.23170626163482666,298138.0
loss,0.25295570492744446,298139.0
loss,0.22286510467529297,298140.0
loss,0.22578561305999756,298141.0
loss,0.19448640942573547,298142.0
loss,0.167031392455101,298143.0
loss,0.22472122311592102,298144.0
loss,0.2312166839838028,298145.0
loss,0.2170967310667038,298146.0
loss,0.24648673832416534,298147.0
loss,0.261672705411911,298148.0
loss,0.2786293923854828,298149.0
loss,0.24131783843040466,298150.0
loss,0.23999017477035522,298151.0
loss,0.2417951375246048,298152.0
loss,0.23513007164001465,298153.0
loss,0.2229219675064087,298154.0
loss,0.21692892909049988,298155.0
loss,0.2613195776939392,298156.0
loss,0.20511651039123535,298157.0
loss,0.20460158586502075,298158.0
loss,0.21751995384693146,298159.0
loss,0.25760552287101746,298160.0
loss,0.2361404299736023,298161.0
loss,0.21770095825195312,298162.0
loss,0.21733003854751587,298163.0
loss,0.2682993412017822,298164.0
loss,0.20546212792396545,298165.0
loss,0.27664902806282043,298166.0
loss,0.2555871307849884,298167.0
loss,0.248579204082489,298168.0
loss,0.22650876641273499,298169.0
loss,0.23883570730686188,298170.0
loss,0.27175819873809814,298171.0
loss,0.22592109441757202,298172.0
loss,0.21678194403648376,298173.0
loss,0.19024497270584106,298174.0
loss,0.19573378562927246,298175.0
loss,0.23720844089984894,298176.0
loss,0.22077426314353943,298177.0
loss,0.22037973999977112,298178.0
loss,0.2620270848274231,298179.0
loss,0.2497938871383667,298180.0
loss,0.24217179417610168,298181.0
loss,0.240199476480484,298182.0
loss,0.24484720826148987,298183.0
loss,0.24300187826156616,298184.0
loss,0.24851682782173157,298185.0
loss,0.21636496484279633,298186.0
loss,0.21628057956695557,298187.0
loss,0.26195579767227173,298188.0
loss,0.22569003701210022,298189.0
loss,0.21282783150672913,298190.0
loss,0.21395358443260193,298191.0
loss,0.2405407428741455,298192.0
loss,0.25245150923728943,298193.0
loss,0.21983876824378967,298194.0
loss,0.2241571992635727,298195.0
loss,0.2662005126476288,298196.0
loss,0.2343595027923584,298197.0
loss,0.272976279258728,298198.0
loss,0.24215936660766602,298199.0
loss,0.2254784107208252,298200.0
loss,0.23445869982242584,298201.0
loss,0.24545812606811523,298202.0
loss,0.2610800564289093,298203.0
loss,0.22631265223026276,298204.0
loss,0.2393040508031845,298205.0
loss,0.2070307582616806,298206.0
loss,0.2027154564857483,298207.0
loss,0.2374102771282196,298208.0
loss,0.24576808512210846,298209.0
loss,0.2451222687959671,298210.0
loss,0.2524482011795044,298211.0
loss,0.23534151911735535,298212.0
loss,0.23749375343322754,298213.0
loss,0.26379191875457764,298214.0
loss,0.24950486421585083,298215.0
loss,0.24456751346588135,298216.0
loss,0.29519400000572205,298217.0
loss,0.232146754860878,298218.0
loss,0.2132360190153122,298219.0
loss,0.25885137915611267,298220.0
loss,0.22886274755001068,298221.0
loss,0.2339075207710266,298222.0
loss,0.2424277365207672,298223.0
loss,0.24629971385002136,298224.0
loss,0.24507924914360046,298225.0
loss,0.25259658694267273,298226.0
loss,0.25085633993148804,298227.0
loss,0.2689378261566162,298228.0
loss,0.20506003499031067,298229.0
loss,0.2501906156539917,298230.0
loss,0.23846106231212616,298231.0
loss,0.24428240954875946,298232.0
loss,0.21272358298301697,298233.0
loss,0.23369169235229492,298234.0
loss,0.25058621168136597,298235.0
loss,0.21540439128875732,298236.0
loss,0.2231242060661316,298237.0
loss,0.18903449177742004,298238.0
loss,0.1714279055595398,298239.0
loss,0.2389424741268158,298240.0
loss,0.23182225227355957,298241.0
loss,0.22333365678787231,298242.0
loss,0.26262035965919495,298243.0
loss,0.22798259556293488,298244.0
loss,0.22094541788101196,298245.0
loss,0.23294329643249512,298246.0
loss,0.2274569422006607,298247.0
loss,0.20406611263751984,298248.0
loss,0.23194214701652527,298249.0
loss,0.21918520331382751,298250.0
loss,0.2124464511871338,298251.0
loss,0.23191262781620026,298252.0
loss,0.19260528683662415,298253.0
loss,0.18482816219329834,298254.0
loss,0.21239113807678223,298255.0
loss,0.23423029482364655,298256.0
loss,0.22501413524150848,298257.0
loss,0.21505196392536163,298258.0
loss,0.22423769533634186,298259.0
loss,0.26744532585144043,298260.0
loss,0.21526235342025757,298261.0
loss,0.26080936193466187,298262.0
loss,0.23254625499248505,298263.0
loss,0.23049354553222656,298264.0
loss,0.22496657073497772,298265.0
loss,0.2261209785938263,298266.0
loss,0.2506672441959381,298267.0
loss,0.2298366278409958,298268.0
loss,0.22608627378940582,298269.0
loss,0.19896772503852844,298270.0
loss,0.1703656017780304,298271.0
loss,0.2268291413784027,298272.0
loss,0.2367035150527954,298273.0
loss,0.24180223047733307,298274.0
loss,0.24983596801757812,298275.0
loss,0.2284024953842163,298276.0
loss,0.23531362414360046,298277.0
loss,0.23866747319698334,298278.0
loss,0.21530359983444214,298279.0
loss,0.2246437966823578,298280.0
loss,0.23247511684894562,298281.0
loss,0.21050071716308594,298282.0
loss,0.20485380291938782,298283.0
loss,0.23127028346061707,298284.0
loss,0.2071041762828827,298285.0
loss,0.1790400892496109,298286.0
loss,0.18845298886299133,298287.0
loss,0.2291167974472046,298288.0
loss,0.21762917935848236,298289.0
loss,0.22052741050720215,298290.0
loss,0.21258194744586945,298291.0
loss,0.24859318137168884,298292.0
loss,0.18706220388412476,298293.0
loss,0.2570027709007263,298294.0
loss,0.24658247828483582,298295.0
loss,0.2274361401796341,298296.0
loss,0.2120361328125,298297.0
loss,0.22658538818359375,298298.0
loss,0.25478270649909973,298299.0
loss,0.20955604314804077,298300.0
loss,0.22249969840049744,298301.0
loss,0.1853586584329605,298302.0
loss,0.14382138848304749,298303.0
loss,0.22461143136024475,298304.0
loss,0.22794702649116516,298305.0
loss,0.2218095064163208,298306.0
loss,0.25005584955215454,298307.0
loss,0.2232905924320221,298308.0
loss,0.23691189289093018,298309.0
loss,0.2213088870048523,298310.0
loss,0.2034441977739334,298311.0
loss,0.21648137271404266,298312.0
loss,0.2397938370704651,298313.0
loss,0.2355833351612091,298314.0
loss,0.19517256319522858,298315.0
loss,0.22003909945487976,298316.0
loss,0.19864203035831451,298317.0
loss,0.18326908349990845,298318.0
loss,0.19547221064567566,298319.0
loss,0.22717690467834473,298320.0
loss,0.22847601771354675,298321.0
loss,0.20530284941196442,298322.0
loss,0.21732449531555176,298323.0
loss,0.2478659749031067,298324.0
loss,0.19764703512191772,298325.0
loss,0.2729981541633606,298326.0
loss,0.24429117143154144,298327.0
loss,0.22198674082756042,298328.0
loss,0.20804442465305328,298329.0
loss,0.22340619564056396,298330.0
loss,0.24669048190116882,298331.0
loss,0.21253761649131775,298332.0
loss,0.21575337648391724,298333.0
loss,0.18126532435417175,298334.0
loss,0.17312496900558472,298335.0
loss,0.22793656587600708,298336.0
loss,0.2111944705247879,298337.0
loss,0.2093261331319809,298338.0
loss,0.24396231770515442,298339.0
loss,0.22601550817489624,298340.0
loss,0.20876064896583557,298341.0
loss,0.2313510775566101,298342.0
loss,0.23951156437397003,298343.0
loss,0.19987504184246063,298344.0
loss,0.22011420130729675,298345.0
loss,0.2194468080997467,298346.0
loss,0.21641609072685242,298347.0
loss,0.24111294746398926,298348.0
loss,0.19419917464256287,298349.0
loss,0.19408920407295227,298350.0
loss,0.20231525599956512,298351.0
loss,0.23617005348205566,298352.0
loss,0.22951623797416687,298353.0
loss,0.21338456869125366,298354.0
loss,0.2083957940340042,298355.0
loss,0.24473156034946442,298356.0
loss,0.21228425204753876,298357.0
loss,0.24704432487487793,298358.0
loss,0.22807390987873077,298359.0
loss,0.24335011839866638,298360.0
loss,0.19675582647323608,298361.0
loss,0.22794567048549652,298362.0
loss,0.24705776572227478,298363.0
loss,0.22207975387573242,298364.0
loss,0.20965905487537384,298365.0
loss,0.20731909573078156,298366.0
loss,0.17964130640029907,298367.0
loss,0.21506424248218536,298368.0
loss,0.21832481026649475,298369.0
loss,0.2276788204908371,298370.0
loss,0.24820837378501892,298371.0
loss,0.22023583948612213,298372.0
loss,0.21363140642642975,298373.0
loss,0.23256094753742218,298374.0
loss,0.25870388746261597,298375.0
loss,0.2287457138299942,298376.0
loss,0.22592777013778687,298377.0
loss,0.20627716183662415,298378.0
loss,0.18537640571594238,298379.0
loss,0.22179634869098663,298380.0
loss,0.21599237620830536,298381.0
loss,0.17802932858467102,298382.0
loss,0.20187117159366608,298383.0
loss,0.22776110470294952,298384.0
loss,0.2299325168132782,298385.0
loss,0.2096872627735138,298386.0
loss,0.20828327536582947,298387.0
loss,0.26158541440963745,298388.0
loss,0.20870226621627808,298389.0
loss,0.24737916886806488,298390.0
loss,0.23361361026763916,298391.0
loss,0.2084895223379135,298392.0
loss,0.19383549690246582,298393.0
loss,0.22074224054813385,298394.0
loss,0.23454463481903076,298395.0
loss,0.193897545337677,298396.0
loss,0.20862926542758942,298397.0
loss,0.18674029409885406,298398.0
loss,0.15976259112358093,298399.0
loss,0.21515822410583496,298400.0
loss,0.19843697547912598,298401.0
loss,0.22548642754554749,298402.0
loss,0.22894585132598877,298403.0
loss,0.22746017575263977,298404.0
loss,0.20925243198871613,298405.0
loss,0.22096607089042664,298406.0
loss,0.2206854522228241,298407.0
loss,0.2144363820552826,298408.0
loss,0.22624319791793823,298409.0
loss,0.19683721661567688,298410.0
loss,0.20407912135124207,298411.0
loss,0.21172082424163818,298412.0
loss,0.1888914406299591,298413.0
loss,0.1889868527650833,298414.0
loss,0.1974020153284073,298415.0
loss,0.23211881518363953,298416.0
loss,0.20476727187633514,298417.0
loss,0.21507610380649567,298418.0
loss,0.2180805802345276,298419.0
loss,0.2556348443031311,298420.0
loss,0.2134639173746109,298421.0
loss,0.24176034331321716,298422.0
loss,0.23949314653873444,298423.0
loss,0.23017263412475586,298424.0
loss,0.21805131435394287,298425.0
loss,0.22058910131454468,298426.0
loss,0.2532907724380493,298427.0
loss,0.21042796969413757,298428.0
loss,0.20530077815055847,298429.0
loss,0.19159150123596191,298430.0
loss,0.13535170257091522,298431.0
loss,0.21374252438545227,298432.0
loss,0.23802043497562408,298433.0
loss,0.20850417017936707,298434.0
loss,0.23378567397594452,298435.0
loss,0.2151239812374115,298436.0
loss,0.2132216989994049,298437.0
loss,0.22668655216693878,298438.0
loss,0.22483719885349274,298439.0
loss,0.2280615270137787,298440.0
loss,0.2015163004398346,298441.0
loss,0.19801902770996094,298442.0
loss,0.20424368977546692,298443.0
loss,0.21128714084625244,298444.0
loss,0.1975066214799881,298445.0
loss,0.17704659700393677,298446.0
loss,0.18098387122154236,298447.0
loss,0.22953706979751587,298448.0
loss,0.2170225977897644,298449.0
loss,0.19111523032188416,298450.0
loss,0.1947273313999176,298451.0
loss,0.2381570190191269,298452.0
loss,0.20202010869979858,298453.0
loss,0.22929373383522034,298454.0
loss,0.2246333211660385,298455.0
loss,0.22583743929862976,298456.0
loss,0.2052844762802124,298457.0
loss,0.23610591888427734,298458.0
loss,0.25397804379463196,298459.0
loss,0.21012882888317108,298460.0
loss,0.2036195695400238,298461.0
loss,0.19544725120067596,298462.0
loss,0.14949622750282288,298463.0
loss,0.20089036226272583,298464.0
loss,0.2057463824748993,298465.0
loss,0.2182190716266632,298466.0
loss,0.24696186184883118,298467.0
loss,0.20966345071792603,298468.0
loss,0.20990191400051117,298469.0
loss,0.23531261086463928,298470.0
loss,0.25072503089904785,298471.0
loss,0.23535475134849548,298472.0
loss,0.20855900645256042,298473.0
loss,0.20285221934318542,298474.0
loss,0.2180931568145752,298475.0
loss,0.22397378087043762,298476.0
loss,0.20282331109046936,298477.0
loss,0.18902035057544708,298478.0
loss,0.22667095065116882,298479.0
loss,0.23310574889183044,298480.0
loss,0.22417697310447693,298481.0
loss,0.2194119542837143,298482.0
loss,0.21834498643875122,298483.0
loss,0.24414774775505066,298484.0
loss,0.18573179841041565,298485.0
loss,0.25147491693496704,298486.0
loss,0.22957304120063782,298487.0
loss,0.23827378451824188,298488.0
loss,0.2280280888080597,298489.0
loss,0.23163092136383057,298490.0
loss,0.25838762521743774,298491.0
loss,0.2588794231414795,298492.0
loss,0.22207951545715332,298493.0
loss,0.22828206419944763,298494.0
loss,0.19491863250732422,298495.0
loss,0.2428797036409378,298496.0
loss,0.22301146388053894,298497.0
loss,0.23952054977416992,298498.0
loss,0.27464544773101807,298499.0
loss,0.2570328712463379,298500.0
loss,0.23370718955993652,298501.0
loss,0.24696606397628784,298502.0
loss,0.25784969329833984,298503.0
loss,0.27487707138061523,298504.0
loss,0.2596468925476074,298505.0
loss,0.21684762835502625,298506.0
loss,0.19490006566047668,298507.0
loss,0.22973546385765076,298508.0
loss,0.21589091420173645,298509.0
loss,0.2011801153421402,298510.0
loss,0.2332601100206375,298511.0
loss,0.2637091875076294,298512.0
loss,0.24561536312103271,298513.0
loss,0.24495618045330048,298514.0
loss,0.23776280879974365,298515.0
loss,0.26510873436927795,298516.0
loss,0.22529202699661255,298517.0
loss,0.2690999507904053,298518.0
loss,0.2609965205192566,298519.0
loss,0.2605898976325989,298520.0
loss,0.23198117315769196,298521.0
loss,0.2306814342737198,298522.0
loss,0.2517659068107605,298523.0
loss,0.23763777315616608,298524.0
loss,0.25357499718666077,298525.0
loss,0.22135692834854126,298526.0
loss,0.20556047558784485,298527.0
loss,0.2331087291240692,298528.0
loss,0.22496481239795685,298529.0
loss,0.2021103799343109,298530.0
loss,0.2596343159675598,298531.0
loss,0.23913145065307617,298532.0
loss,0.24065226316452026,298533.0
loss,0.23486480116844177,298534.0
loss,0.2597167193889618,298535.0
loss,0.24337123334407806,298536.0
loss,0.23737208545207977,298537.0
loss,0.21744395792484283,298538.0
loss,0.18938061594963074,298539.0
loss,0.23111861944198608,298540.0
loss,0.20103274285793304,298541.0
loss,0.21299324929714203,298542.0
loss,0.2233719825744629,298543.0
loss,0.24152474105358124,298544.0
loss,0.22072330117225647,298545.0
loss,0.21972611546516418,298546.0
loss,0.24119281768798828,298547.0
loss,0.27006796002388,298548.0
loss,0.21106135845184326,298549.0
loss,0.2561883330345154,298550.0
loss,0.25227606296539307,298551.0
loss,0.24728167057037354,298552.0
loss,0.2136165052652359,298553.0
loss,0.2238498032093048,298554.0
loss,0.2647867798805237,298555.0
loss,0.23073555529117584,298556.0
loss,0.23548145592212677,298557.0
loss,0.2238806188106537,298558.0
loss,0.1581086814403534,298559.0
loss,0.20366273820400238,298560.0
loss,0.216241255402565,298561.0
loss,0.20844757556915283,298562.0
loss,0.22733333706855774,298563.0
loss,0.21671786904335022,298564.0
loss,0.21734720468521118,298565.0
loss,0.21375349164009094,298566.0
loss,0.21672369539737701,298567.0
loss,0.2157071828842163,298568.0
loss,0.2234119474887848,298569.0
loss,0.1938687264919281,298570.0
loss,0.17785678803920746,298571.0
loss,0.2222917079925537,298572.0
loss,0.22112220525741577,298573.0
loss,0.1863241046667099,298574.0
loss,0.21113541722297668,298575.0
loss,0.24865950644016266,298576.0
loss,0.22084195911884308,298577.0
loss,0.1940559446811676,298578.0
loss,0.22077098488807678,298579.0
loss,0.23940691351890564,298580.0
loss,0.20274606347084045,298581.0
loss,0.2575679421424866,298582.0
loss,0.23781055212020874,298583.0
loss,0.24473026394844055,298584.0
loss,0.21752609312534332,298585.0
loss,0.21395882964134216,298586.0
loss,0.23888076841831207,298587.0
loss,0.2152390480041504,298588.0
loss,0.2320435345172882,298589.0
loss,0.22072333097457886,298590.0
loss,0.15877489745616913,298591.0
loss,0.19883903861045837,298592.0
loss,0.21545806527137756,298593.0
loss,0.20632173120975494,298594.0
loss,0.23175960779190063,298595.0
loss,0.22685188055038452,298596.0
loss,0.2318621724843979,298597.0
loss,0.21483607590198517,298598.0
loss,0.2240850329399109,298599.0
loss,0.22688208520412445,298600.0
loss,0.20780186355113983,298601.0
loss,0.18917647004127502,298602.0
loss,0.1810181587934494,298603.0
loss,0.20590931177139282,298604.0
loss,0.2155797928571701,298605.0
loss,0.18964625895023346,298606.0
loss,0.20716309547424316,298607.0
loss,0.2347901612520218,298608.0
loss,0.22002050280570984,298609.0
loss,0.2129179835319519,298610.0
loss,0.23466695845127106,298611.0
loss,0.26605233550071716,298612.0
loss,0.198702871799469,298613.0
loss,0.25567880272865295,298614.0
loss,0.2492596060037613,298615.0
loss,0.23481762409210205,298616.0
loss,0.22635769844055176,298617.0
loss,0.23977938294410706,298618.0
loss,0.2481979876756668,298619.0
loss,0.23026923835277557,298620.0
loss,0.23354576528072357,298621.0
loss,0.20602795481681824,298622.0
loss,0.15480837225914001,298623.0
loss,0.22148066759109497,298624.0
loss,0.21353335678577423,298625.0
loss,0.2133333683013916,298626.0
loss,0.2364386022090912,298627.0
loss,0.22924275696277618,298628.0
loss,0.22567328810691833,298629.0
loss,0.23485389351844788,298630.0
loss,0.23946598172187805,298631.0
loss,0.2230757474899292,298632.0
loss,0.2180877923965454,298633.0
loss,0.18616482615470886,298634.0
loss,0.18280015885829926,298635.0
loss,0.197703555226326,298636.0
loss,0.21115563809871674,298637.0
loss,0.17838668823242188,298638.0
loss,0.1942019760608673,298639.0
loss,0.23989875614643097,298640.0
loss,0.23012851178646088,298641.0
loss,0.20680414140224457,298642.0
loss,0.20637370645999908,298643.0
loss,0.23598885536193848,298644.0
loss,0.20131626725196838,298645.0
loss,0.25050458312034607,298646.0
loss,0.22707682847976685,298647.0
loss,0.228659987449646,298648.0
loss,0.2096039056777954,298649.0
loss,0.23195134103298187,298650.0
loss,0.2624354958534241,298651.0
loss,0.21339285373687744,298652.0
loss,0.20587410032749176,298653.0
loss,0.20747032761573792,298654.0
loss,0.16199851036071777,298655.0
loss,0.22730165719985962,298656.0
loss,0.1942780762910843,298657.0
loss,0.2052995264530182,298658.0
loss,0.24652063846588135,298659.0
loss,0.24088194966316223,298660.0
loss,0.21641534566879272,298661.0
loss,0.22026866674423218,298662.0
